"Run","Assay Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center Name","Consent","Cultivar","DATASTORE filetype","DATASTORE provider","DATASTORE region","dev_stage","Experiment","geo_loc_name_country","geo_loc_name_country_continent","geo_loc_name","Instrument","Library Name","LibraryLayout","LibrarySelection","LibrarySource","Number","Organism","Platform","ReleaseDate","Sample Name","SRA Study","tissue"
"SRR5891778","WGS",300,5303208300,"PRJNA393611","SAMN07341371","Plant",2092186603,"YUNNAN AGRICULTURAL UNIVERSITY","public","Chardonnay","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057498","France","Europe","France","Illumina HiSeq 4000","TA-238","PAIRED","RANDOM","GENOMIC",10168,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-238","SRP114740","leaf"
"SRR5891779","WGS",300,9888697800,"PRJNA393611","SAMN07341595","Plant",3546527305,"YUNNAN AGRICULTURAL UNIVERSITY","public","Houman","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057497","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-405","PAIRED","RANDOM","GENOMIC",10392,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-405","SRP114740","leaf"
"SRR5891780","WGS",300,6627200100,"PRJNA393611","SAMN07341463","Plant",2627502655,"YUNNAN AGRICULTURAL UNIVERSITY","public","California Wild Grape","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057496","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6127","PAIRED","RANDOM","GENOMIC",10260,"Vitis californica","ILLUMINA","2019-03-22T00:00:00Z","TA-6127","SRP114740","leaf"
"SRR5891781","WGS",300,8885782800,"PRJNA393611","SAMN07341651","Plant",3279868371,"YUNNAN AGRICULTURAL UNIVERSITY","public","Bronx Seedless","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057495","USA","North America","USA","Illumina HiSeq 4000","TA-137","PAIRED","RANDOM","GENOMIC",10448,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-137","SRP114740","leaf"
"SRR5891782","WGS",300,6596077500,"PRJNA393611","SAMN07341650","Plant",2462396112,"YUNNAN AGRICULTURAL UNIVERSITY","public","Blush Seedless","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057494","USA","North America","USA","Illumina HiSeq 4000","TA-15","PAIRED","RANDOM","GENOMIC",10447,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-15","SRP114740","leaf"
"SRR5891783","WGS",300,6643009500,"PRJNA393611","SAMN07341649","Plant",2601851039,"YUNNAN AGRICULTURAL UNIVERSITY","public","Blue French","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057493","USA","North America","USA","Illumina HiSeq 4000","TA-239","PAIRED","RANDOM","GENOMIC",10446,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-239","SRP114740","leaf"
"SRR5891784","WGS",300,7703028900,"PRJNA393611","SAMN07341648","Plant",2804837351,"YUNNAN AGRICULTURAL UNIVERSITY","public","Black Rose","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057492","USA","North America","USA","Illumina HiSeq 4000","TA-129","PAIRED","RANDOM","GENOMIC",10445,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-129","SRP114740","leaf"
"SRR5891785","WGS",300,15376080300,"PRJNA393611","SAMN07341647","Plant",5792350338,"YUNNAN AGRICULTURAL UNIVERSITY","public","Black Monukka","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057491","USA","North America","USA","Illumina HiSeq 4000","TA-332","PAIRED","RANDOM","GENOMIC",10444,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-332","SRP114740","leaf"
"SRR5891786","WGS",300,7338321600,"PRJNA393611","SAMN07341646","Plant",2767218809,"YUNNAN AGRICULTURAL UNIVERSITY","public","Beauty Seedless","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057490","USA","North America","USA","Illumina HiSeq 4000","TA-14","PAIRED","RANDOM","GENOMIC",10443,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-14","SRP114740","leaf"
"SRR5891787","WGS",300,5129650200,"PRJNA393611","SAMN07341645","Plant",1991115094,"YUNNAN AGRICULTURAL UNIVERSITY","public","Muscat Hamburg","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057489","United Kingdom","Europe","United Kingdom","Illumina HiSeq 4000","TA-262","PAIRED","RANDOM","GENOMIC",10442,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-262","SRP114740","leaf"
"SRR5891788","WGS",300,14017599300,"PRJNA393611","SAMN07341644","Plant",4931948406,"YUNNAN AGRICULTURAL UNIVERSITY","public","Thompson Seedless","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057488","Turkey","Asia","Turkey","Illumina HiSeq 4000","TA-103","PAIRED","RANDOM","GENOMIC",10441,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-103","SRP114740","leaf"
"SRR5891789","WGS",300,10831650000,"PRJNA393611","SAMN07341653","Plant",4137908868,"YUNNAN AGRICULTURAL UNIVERSITY","public","Canadice","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057487","USA","North America","USA","Illumina HiSeq 4000","TA-228","PAIRED","RANDOM","GENOMIC",10450,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-228","SRP114740","leaf"
"SRR5891790","WGS",300,6754686300,"PRJNA393611","SAMN07341652","Plant",2529372026,"YUNNAN AGRICULTURAL UNIVERSITY","public","Buffalo","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057486","USA","North America","USA","Illumina HiSeq 4000","TA-13","PAIRED","RANDOM","GENOMIC",10449,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-13","SRP114740","leaf"
"SRR5891791","WGS",300,9067197600,"PRJNA393611","SAMN07341588","Plant",3110475998,"YUNNAN AGRICULTURAL UNIVERSITY","public","Fenhongtaifei","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057485","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-20","PAIRED","RANDOM","GENOMIC",10385,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-20","SRP114740","leaf"
"SRR5891792","WGS",300,8314492200,"PRJNA393611","SAMN07341589","Plant",3100679124,"YUNNAN AGRICULTURAL UNIVERSITY","public","Gapandmak","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057484","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-255","PAIRED","RANDOM","GENOMIC",10386,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-255","SRP114740","leaf"
"SRR5891793","WGS",300,7423692300,"PRJNA393611","SAMN07341590","Plant",2780654773,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hanazawa Rizamat","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057483","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-267","PAIRED","RANDOM","GENOMIC",10387,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-267","SRP114740","leaf"
"SRR5891794","WGS",300,5405652900,"PRJNA393611","SAMN07341591","Plant",2092726384,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hanpin19","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057482","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-182","PAIRED","RANDOM","GENOMIC",10388,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-182","SRP114740","leaf"
"SRR5891795","WGS",300,7413849900,"PRJNA393611","SAMN07341584","Plant",2653764985,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057481","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-5901","PAIRED","RANDOM","GENOMIC",10381,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-5901","SRP114740","leaf"
"SRR5891796","WGS",300,7241346000,"PRJNA393611","SAMN07341585","Plant",2729448496,"YUNNAN AGRICULTURAL UNIVERSITY","public","Delameigui","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057480","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-276","PAIRED","RANDOM","GENOMIC",10382,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-276","SRP114740","leaf"
"SRR5891797","WGS",300,7259063100,"PRJNA393611","SAMN07341586","Plant",2792717463,"YUNNAN AGRICULTURAL UNIVERSITY","public","E.S9-2-74","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057479","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-217","PAIRED","RANDOM","GENOMIC",10383,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-217","SRP114740","leaf"
"SRR5891798","WGS",300,7246144500,"PRJNA393611","SAMN07341472","Plant",2692003537,"YUNNAN AGRICULTURAL UNIVERSITY","public","Concord Grape\, Fox Grape","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057478","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-166","PAIRED","RANDOM","GENOMIC",10269,"Vitis labrusca","ILLUMINA","2019-03-22T00:00:00Z","TA-166","SRP114740","leaf"
"SRR5891799","WGS",300,10650723600,"PRJNA393611","SAMN07341466","Plant",3853896118,"YUNNAN AGRICULTURAL UNIVERSITY","public","Ashy Grape\, Grayback Grape","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057477","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-192","PAIRED","RANDOM","GENOMIC",10263,"Vitis cinerea","ILLUMINA","2019-03-22T00:00:00Z","TA-192","SRP114740","leaf"
"SRR5891800","WGS",300,8837337000,"PRJNA393611","SAMN07341470","Plant",3432133955,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057476","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-1","PAIRED","RANDOM","GENOMIC",10267,"Vitis x doaniana","ILLUMINA","2019-03-22T00:00:00Z","TA-1","SRP114740","leaf"
"SRR5891801","WGS",300,6938243700,"PRJNA393611","SAMN07341469","Plant",2752390809,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057475","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-7417","PAIRED","RANDOM","GENOMIC",10266,"Vitis x doaniana","ILLUMINA","2019-03-22T00:00:00Z","TA-7417","SRP114740","leaf"
"SRR5891802","WGS",300,10175421000,"PRJNA393611","SAMN07341468","Plant",3779505913,"YUNNAN AGRICULTURAL UNIVERSITY","public","Mountain Grape\, Sweet Grape","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057474","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5879","PAIRED","RANDOM","GENOMIC",10265,"Vitis cinerea","ILLUMINA","2019-03-22T00:00:00Z","TA-5879","SRP114740","leaf"
"SRR5891803","WGS",300,10607112000,"PRJNA393611","SAMN07341592","Plant",3859715236,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hanpin21","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057473","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-181","PAIRED","RANDOM","GENOMIC",10389,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-181","SRP114740","leaf"
"SRR5891804","WGS",300,6924293100,"PRJNA393611","SAMN07341593","Plant",2586061921,"YUNNAN AGRICULTURAL UNIVERSITY","public","Harata''NO.314''","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057472","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-60","PAIRED","RANDOM","GENOMIC",10390,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-60","SRP114740","leaf"
"SRR5891805","WGS",300,8490177000,"PRJNA393611","SAMN07341465","Plant",2904582245,"YUNNAN AGRICULTURAL UNIVERSITY","public","Ashy Grape\, Grayback Grape","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057471","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-165","PAIRED","RANDOM","GENOMIC",10262,"Vitis cinerea","ILLUMINA","2019-03-22T00:00:00Z","TA-165","SRP114740","leaf"
"SRR5891806","WGS",300,5809676400,"PRJNA393611","SAMN07341464","Plant",2044136722,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057470","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5","PAIRED","RANDOM","GENOMIC",10261,"Vitis x champinii","ILLUMINA","2019-03-22T00:00:00Z","TA-5","SRP114740","leaf"
"SRR5891807","WGS",300,9416154900,"PRJNA393611","SAMN07341523","Plant",3379656769,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-422","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057469","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-314","PAIRED","RANDOM","GENOMIC",10320,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-314","SRP114740","leaf"
"SRR5891808","WGS",300,7802541900,"PRJNA393611","SAMN07341522","Plant",2678677081,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-420","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057468","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-44","PAIRED","RANDOM","GENOMIC",10319,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-44","SRP114740","leaf"
"SRR5891809","WGS",300,7956218100,"PRJNA393611","SAMN07341517","Plant",2988617538,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-323","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057467","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-323","PAIRED","RANDOM","GENOMIC",10314,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-323","SRP114740","leaf"
"SRR5891810","WGS",300,7781477700,"PRJNA393611","SAMN07341516","Plant",2917070940,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-315","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057466","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-322","PAIRED","RANDOM","GENOMIC",10313,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-322","SRP114740","leaf"
"SRR5891811","WGS",300,9839436300,"PRJNA393611","SAMN07341515","Plant",3480204196,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-308","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057465","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-40","PAIRED","RANDOM","GENOMIC",10312,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-40","SRP114740","leaf"
"SRR5891812","WGS",300,6700156800,"PRJNA393611","SAMN07341514","Plant",2479842978,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-299","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057464","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-39","PAIRED","RANDOM","GENOMIC",10311,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-39","SRP114740","leaf"
"SRR5891813","WGS",300,7693605000,"PRJNA393611","SAMN07341521","Plant",2722233110,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057463","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-72","PAIRED","RANDOM","GENOMIC",10318,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-72","SRP114740","leaf"
"SRR5891814","WGS",300,6849535800,"PRJNA393611","SAMN07341520","Plant",2588167581,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-363","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057462","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-324","PAIRED","RANDOM","GENOMIC",10317,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-324","SRP114740","leaf"
"SRR5891815","WGS",300,10354542600,"PRJNA393611","SAMN07341519","Plant",3894088951,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-352","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057461","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-312","PAIRED","RANDOM","GENOMIC",10316,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-312","SRP114740","leaf"
"SRR5891816","WGS",300,10322486400,"PRJNA393611","SAMN07341518","Plant",3746688189,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-338","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057460","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-41","PAIRED","RANDOM","GENOMIC",10315,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-41","SRP114740","leaf"
"SRR5891817","WGS",300,7657253400,"PRJNA393611","SAMN07341337","Plant",2740727958,"YUNNAN AGRICULTURAL UNIVERSITY","public","Beizi","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057459","China","Asia","China","Illumina HiSeq 4000","TA-223","PAIRED","RANDOM","GENOMIC",10134,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-223","SRP114740","leaf"
"SRR5891818","WGS",300,7655038500,"PRJNA393611","SAMN07341336","Plant",2824651145,"YUNNAN AGRICULTURAL UNIVERSITY","public","Beixin","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057458","China","Asia","China","Illumina HiSeq 4000","TA-140","PAIRED","RANDOM","GENOMIC",10133,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-140","SRP114740","leaf"
"SRR5891819","WGS",300,9346935300,"PRJNA393611","SAMN07341335","Plant",3499291679,"YUNNAN AGRICULTURAL UNIVERSITY","public","Beixiang","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057457","China","Asia","China","Illumina HiSeq 4000","TA-222","PAIRED","RANDOM","GENOMIC",10132,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-222","SRP114740","leaf"
"SRR5891820","WGS",300,7363082400,"PRJNA393611","SAMN07341334","Plant",2871334592,"YUNNAN AGRICULTURAL UNIVERSITY","public","Beiquan","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057456","China","Asia","China","Illumina HiSeq 4000","TA-139","PAIRED","RANDOM","GENOMIC",10131,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-139","SRP114740","leaf"
"SRR5891821","WGS",300,9153389700,"PRJNA393611","SAMN07341341","Plant",3534950608,"YUNNAN AGRICULTURAL UNIVERSITY","public","Heikalasi","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057455","China","Asia","China","Illumina HiSeq 4000","TA-339","PAIRED","RANDOM","GENOMIC",10138,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-339","SRP114740","leaf"
"SRR5891822","WGS",300,9934460700,"PRJNA393611","SAMN07341340","Plant",3503313173,"YUNNAN AGRICULTURAL UNIVERSITY","public","Guifeimeigui","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057454","China","Asia","China","Illumina HiSeq 4000","TA-66","PAIRED","RANDOM","GENOMIC",10137,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-66","SRP114740","leaf"
"SRR5891823","WGS",300,6379868700,"PRJNA393611","SAMN07341339","Plant",2544629916,"YUNNAN AGRICULTURAL UNIVERSITY","public","Guibao","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057453","China","Asia","China","Illumina HiSeq 4000","TA-259","PAIRED","RANDOM","GENOMIC",10136,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-259","SRP114740","leaf"
"SRR5891824","WGS",300,7324608600,"PRJNA393611","SAMN07341338","Plant",3086457503,"YUNNAN AGRICULTURAL UNIVERSITY","public","Fenghuang NO.51","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057452","China","Asia","China","Illumina HiSeq 4000","TA-21","PAIRED","RANDOM","GENOMIC",10135,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-21","SRP114740","leaf"
"SRR5891825","WGS",300,8265393900,"PRJNA393611","SAMN07341343","Plant",3300304268,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hongdalayi","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057451","China","Asia","China","Illumina HiSeq 4000","TA-343","PAIRED","RANDOM","GENOMIC",10140,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-343","SRP114740","leaf"
"SRR5891826","WGS",300,6592851600,"PRJNA393611","SAMN07341342","Plant",2446827313,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hetianhong","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057450","China","Asia","China","Illumina HiSeq 4000","TA-424","PAIRED","RANDOM","GENOMIC",10139,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-424","SRP114740","leaf"
"SRR5891827","WGS",300,7074047700,"PRJNA393611","SAMN07341642","Plant",2796330682,"YUNNAN AGRICULTURAL UNIVERSITY","public","Carignane","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057449","Spain","Europe","Spain","Illumina HiSeq 4000","TA-249","PAIRED","RANDOM","GENOMIC",10439,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-249","SRP114740","leaf"
"SRR5891828","WGS",300,7343829000,"PRJNA393611","SAMN07341643","Plant",2719590386,"YUNNAN AGRICULTURAL UNIVERSITY","public","Chasselas Rouge","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057448","Switzerland","Europe","Switzerland","Illumina HiSeq 4000","TA-85","PAIRED","RANDOM","GENOMIC",10440,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-85","SRP114740","leaf"
"SRR5891829","WGS",300,6800830200,"PRJNA393611","SAMN07341640","Plant",2650904524,"YUNNAN AGRICULTURAL UNIVERSITY","public","Victoria","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057447","Romania","Europe","Romania","Illumina HiSeq 4000","TA-231","PAIRED","RANDOM","GENOMIC",10437,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-231","SRP114740","leaf"
"SRR5891830","WGS",300,8109965700,"PRJNA393611","SAMN07341641","Plant",3097427166,"YUNNAN AGRICULTURAL UNIVERSITY","public","Muscatny","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057446","Russia","Europe","Russia","Illumina HiSeq 4000","TA-271","PAIRED","RANDOM","GENOMIC",10438,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-271","SRP114740","leaf"
"SRR5891831","WGS",300,10101246000,"PRJNA393611","SAMN07341638","Plant",3887776762,"YUNNAN AGRICULTURAL UNIVERSITY","public","Otilia","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057445","Romania","Europe","Romania","Illumina HiSeq 4000","TA-230","PAIRED","RANDOM","GENOMIC",10435,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-230","SRP114740","leaf"
"SRR5891832","WGS",300,7584223200,"PRJNA393611","SAMN07341639","Plant",2705782169,"YUNNAN AGRICULTURAL UNIVERSITY","public","Tamina","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057444","Romania","Europe","Romania","Illumina HiSeq 4000","TA-9","PAIRED","RANDOM","GENOMIC",10436,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-9","SRP114740","leaf"
